Stack	Mississippi River, Mississippi	 United States
Stag	St. Clair River,  Ontario	 Canada
Stags of Broadhaven		 Ireland
Stall Hill	Lake Rico,  Massachusetts	 United States
Stansbury	Great Salt Lake,  Utah	 United States
Star	Isles of Shoals,  New Hampshire	 United States
Starbuck	Line Islands	 Kiribati
Starbuck	Hudson River,  New York	 United States
Starve	Lake Erie,  Ohio	 United States
Staten	 New York	 United States
Stefansson	 Nunavut	 Canada
Stephens	Marlborough Sounds	 New Zealand
Stevens	Lake Huron,  Ontario	 Canada
Stevens	 Massachusetts	 United States
Stewart		 New Zealand
Stewart	Ohio River,  Kentucky	 United States
Steels	Susquehanna River,  Maryland	 United States
Steeple	Jason Islands of the  Falkland Islands	 United Kingdom
Sterrett	Susquehanna River,  Maryland	 United States
Steves	Chincoteague Bay,  Maryland	 United States
Stingaree	Blackwater River,  Maryland	 United States
Stjernøy		 Norway
Stolbnyi	Lake Seliger, Tver Oblast	 Russia
Stolbovoy	New Siberian Islands	 Russia
Stoltenhoff	Nightingale Islands,  Tristan da Cunha	 British Overseas Territory of  Saint Helena
Stóra Dímun	 Faroe Islands	 Denmark
Stora Förö	Southern Gothenburg Archipelago	 Sweden
Stor	 Nunavut	 Canada
Stora Karlsö	Baltic Sea	 Sweden
Stord	Hordaland	 Norway
Streymoy	 Faroe Islands	 Denmark
Stromboli	Aeolian Islands	 Italy
Strong	Pleasant Bay, Cape Cod,  Massachusetts	 United States
Stronsay	The North Isles,  Orkney Islands	 Scotland
Strynø		 Denmark
Stuart	Discovery Islands,  British Columbia	 Canada
Stuart	San Juan Islands,  Washington	 United States
Stucker	Susquehanna River,  Pennsylvania	 United States
Sturge	Balleny Islands	Ross Dependency,  New Zealand
Styrsö	Southern Gothenburg Archipelago	 Sweden
Suakin Archipelago		 Sudan
Sucia	San Juan Islands,  Washington	 United States
Süderoog	North Frisian Islands	 Germany
Südfall	North Frisian Islands	 Germany
Sue	Middle River,  Maryland	 United States
Sugar	Illinois River,  Illinois	 United States
Sugar	 Michigan	 United States
Sula	Møre og Romsdal	 Norway
Sula Sgeir	British Isles	 Scotland
Sulawesi		 Indonesia
Sumatra		 Indonesia
Sunhodo	Port Hamilton	 South Korea
Suomenlinna	Gulf of Finland	 Finland
Suðuroy	 Faroe Islands	 Denmark
Surtsey	Vestmannaeyjar	 Iceland
Susak	Adriatic Sea	 Croatia
Sutwik	 Alaska	 United States
Suur-Pakri	Pakri Islands	 Estonia
Suvorov	Cook Islands	 Cook Islands
Suwad Al Janubiyah	Hawar Islands	 Bahrain
Suwad Al Shamaliyah	Hawar Islands	 Bahrain
Suwanosejima	Tokara Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Suwarrow	Cook Islands	 Cook Islands
Svartsjölandet	Lake Mälaren	 Sweden
Sveaborg	Gulf of Finland	 Finland
Sveta Neđelja	Adriatic Sea	 Montenegro
Sveti Andrija	Elaphiti Islands	 Croatia
Sveti Đorđe	Bay of Kotor Islands	 Montenegro
Sveti Grgur	Adriatic Sea	 Croatia
Sveti Marko	Bay of Kotor Islands	 Montenegro
Sveti Nikola	Adriatic Sea	 Montenegro
Sveti Stefan	Adriatic Sea	 Montenegro
Svínoy	 Faroe Islands	 Denmark
Swains	Tokelau chain,  American Samoa	 United States
Swainson	Potomac River,  Maryland	 United States
Swan	Blackwater River,  Maryland	 United States
Swan	Chesapeake Bay,  Maryland	 United States
Swan		 Honduras
Swans	 Maine	 United States
Sweyn Holm	The North Isles,  Orkney Islands	 Scotland
Swindle	 British Columbia	 Canada
Switha	The South Isles,  Orkney Islands	 Scotland
Swona	The South Isles,  Orkney Islands	 Scotland
Sycamore	Potomac River,  Maryland	 United States
Sycamore	Allegheny River,  Pennsylvania	 United States
Sylt	North Frisian Islands	 Germany
Symi	Dodecanese	 Greece
Syrna	Dodecanese	 Greece
Syros	Cyclades	 Greece
Szalki-sziget	Danube River	 Hungary
Szentendrei-sziget	Danube River	 Hungary
Szúnyog-sziget	Danube River	 Hungary
Tabuaeran	Line Islands	 Kiribati
Tafahoi	Niua group	 Tonga
Tahaa	Windward Islands, Society Islands,  French Polynesia	 Overseas Lands of France
Tahanea	 Tuamotus,  French Polynesia	 France
Tahifehifa	Vava'u group	 Tonga
Tahiti	Windward Islands,  French Polynesia	 Overseas Lands of France
Tai A Chau	Soko Islands,  Hong Kong	 China
Tairajima	Tokara Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Taisho-jima	Senkaku Islands	Administered by
 Japan,
Claimed by:
 China and
 Republic of China
Taiwan		 Republic of China
Takarajima	Tokara Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Takapoto	King George Islands,  Tuamotus,  French Polynesia	 France
Takaroa	King George Islands,  Tuamotus,  French Polynesia	 France
Taketomi	Yaeyama Islands part of the Sakishima Islands part of the Ryukyu Islands	 Japan
Takutea	Cook Islands	 Cook Islands
Takuu	Papua New Guinea, Melanesia	 Papua New Guinea
Talakite	Tongatapu group	 Tonga
Talaud		 Indonesia
Tana Qirqos	Lake Tana	 Ethiopia
Tanegashima	Osumi Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Tanna	Pacific Ocean	 Vanuatu
Tanvat Island	Georgian Bay  Ontario	 Canada
Taohua	Zhoushan Archipelago	 China
Tap Mun	 Hong Kong	 China
Tarama	Miyako Islands part of the Sakishima Islands part of the Ryukyu Islands	 Japan
Tarout	Persian Gulf	 Saudi Arabia
Tåsinge	Islands south of Funen	 Denmark
Tasmania 		 Australia
Tau	Tongatapu group	 Tonga
Tau	'Otu Mu'omu'a group of the Ha'apai group	 Tonga
Taula	Vava'u group	 Tonga
Taunga	Vava'u group	 Tonga
Tautra	Trondheimsfjord	 Norway
Tavira	Algarve islands	 Portugal
Tavolara	 Sardinia	 Italy
Tawhiti Rahi	Poor Knights Islands	 New Zealand
Tearaght	Blasket Islands	 Ireland
Teaupa	Lulunga archipelago of the Ha'apai group	 Tonga
Tegua	Torres Islands	 Vanuatu
Tele-ki-Vava'u	'Otu Mu'omu'a group of the Ha'apai group	 Tonga
Tele-ki-Tonga	'Otu Mu'omu'a group of the Ha'apai group	 Tonga
Telendos	Dodecanese	 Greece
Tematangi	 Tuamotus,  French Polynesia	 France
Tenararo	Acteon Group,  Tuamotus,  French Polynesia	 France
Tenarunga	Acteon Group,  Tuamotus,  French Polynesia	 France
Tenerife	 Canary Islands	 Spain
Tepoto	Disappointment Islands,  Tuamotus,  French Polynesia	 France
Tepoto	Raeffsky Islands,  Tuamotus,  French Polynesia	 France
Teraina	Line Islands	 Kiribati
Terceira	 Azores	 Portugal
Terre-de-Bas	 Guadeloupe, Lesser Antilles	 France
Terre-de-Haut	 Guadeloupe, Lesser Antilles	 France
Terschelling	West Frisian Islands,  Friesland	 Netherlands
Testáda	Beira Litoral Islands	 Portugal
Tetiaroa	Windward Islands,  French Polynesia	 Overseas Lands of France
Texada	Gulf Islands,  British Columbia	 Canada
Texel	West Frisian Islands,  North Holland	 Netherlands
Thanet	British Isles	 United Kingdom
Thassos	Aegean Sea	 Greece
The Lake Isle of Innisfree	Lough Gill	 Ireland
Thetis	Gulf Islands,  British Columbia	 Canada
Thibault	Lake Huron,  Ontario	 Canada
Thief Neck	Watts Bar Lake,  Tennessee	 United States
Thirasia	Cyclades	 Greece
Thirty Thousand	Georgian Bay,  Ontario	 Canada
Thitu	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Thompson's	Allegheny River,  Pennsylvania	 United States
Tholen	 Zeeland	 Netherlands
Thousand	Saint Lawrence River, Split between:
 New York and  Ontario	Split between:  United States
and  Canada
Thousand		 Indonesia
Three Mile	 Pennsylvania	 United States
Thurø	Islands south of Funen	 Denmark
Thymaina		 Greece
Tiburón	 Sonora	 Mexico
Tiengemeten	 South Holland	 Netherlands
Tiger	 Louisiana	 United States
Tikehau	 Tuamotus,  French Polynesia	 France
Tikei	King George Islands,  Tuamotus,  French Polynesia	 France
Tikopia	Santa Cruz Islands	 Solomon Islands
Tilos	Dodecanese	 Greece
Timbalier	Timbalier Bay, Louisiana	 United States
Timor	Malay Archipelago	Split Between  East Timor and  Indonesia
Tinhosa Grande	Gulf of Guinea	 São Tomé and Príncipe
Tinhosa Pequena	Gulf of Guinea	 São Tomé and Príncipe
Tini Heke	The Snares	 New Zealand
Tinos	Cyclades	 Greece
Tiree	Inner Hebrides	 Scotland
Tiritiri Matangi	Hauraki Gulf	 New Zealand
Titi	Muttonbird Islands	 New Zealand
Tjeldøya	Vesterålen, Nordland	 Norway
Tjörn	Bohuslän	 Sweden
Toau	Palliser Islands,  Tuamotus,  French Polynesia	 France
Tofua	Lifuka group of the Ha'apai group	 Tonga
Toga	Torres Islands	 Vanuatu
Togo	Mississippi River, Louisiana	 United States
Tokashikijima	Kerama Islands part of the Okinawa Islands part of the Ryukyu Islands	 Japan
Tokelau 		 New Zealand
Toketoke	Tongatapu group	 Tonga
Toku	Vava'u group	 Tonga
Tokulu	Lulunga archipelago of the Ha'apai group	 Tonga
Tokunoshima	Amami Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Tomek Island 2	Platte River,  Nebraska	 United States
Tonches	Georgian Bay,  Ontario	 Canada
Tong	Admiralty Islands	 Papua New Guinea
Tongareva	Cook Islands	 Cook Islands
Tongariki	Shepherd Islands	 Vanuatu
Tongatapu	Tongatapu group	 Tonga
Tongoa	Shepherd Islands	 Vanuatu
Tonregee Island	Upper Lough Erne	 Ireland
Tonumea	'Otu Mu'omu'a group of the Ha'apai group	 Tonga
Toothaker	Mooselookmeguntic Lake,  Maine	 United States
Torcello	Venetian Lagoon	 Italy
Toronto	Lake Ontario,  Ontario	 Canada
Torsö	Lake Vänern	 Sweden
Tortuga		 Haiti
Tory		 Ireland
Toshima	Izu Islands	 Japan
Tosterön-Aspön		 Sweden
Totokafonua	Vava'u group	 Tonga
Totokamaka	Vava'u group	 Tonga
Townhead	Ohio River,  Kentucky	 United States
Traanish	Upper Lough Erne	 Ireland
Tranqueira	Beira Litoral islands	 Portugal
Trasna Island	Lower Lough Erne	 Ireland
Treasure	Ussuri River	 China
Treasure	San Francisco Bay,  California	 United States
Treasure	Lake McKellar,  Tennessee	 United States
Treasure	Puget Sound,  Washington	 United States
Treat	Illinois River,  Illinois	 United States
Três Postes	Beira Baixa islands	 Portugal
Tresco	Isles of Scilly	 United Kingdom
Trinidad	Lesser Antilles	 Trinidad and Tobago
Tristan da Cunha 	Tristan da Cunha Archipelago	 British overseas territory of  Saint Helena, Ascension and Tristan da Cunha
Trodely Island	 Nunavut	 Canada
Trzcinice	Oder Lagoon islands	 Poland
Tsing Yi	 Hong Kong	 China
Tsushima		 Japan
Tue'ia	Vava'u group	 Tonga
Tufuka	Tongatapu group	 Tonga
Tulie	Vava'u group	 Tonga
Tullu Gudo	Lake Zway	 Ethiopia
Tully	Mississippi River,  Illinois	 United States
Tung Lung Chau	 Hong Kong	 China
Tungua	Lulunga archipelago of the Ha'apai group	 Tonga
Tunica	Mississippi River, Louisiana	 United States
Tunø	Kattegat	 Denmark
Tupai	Windward Islands, Society Islands,  French Polynesia	 Overseas Lands of France
Turbina	Beira Litoral Islands	 Portugal
Tureia	 Tuamotus,  French Polynesia	 France
Turkey	Rock River,  Illinois	 United States
Turtle	Tawi-Tawi	 Philippines
Tutu	Arno Atoll	 Marshall Islands
Tuvalu		 Tuvalu
Tu'ungasika	Vava'u group	 Tonga
Twelevemile	Mobile River,  Alabama	 United States
Twelve Mile	Illinois River,  Illinois	 United States
Twelve Mile	Ohio River,  Kentucky	 United States
Twelve Mile	Allegheny River, Pennsylvania	 United States
Two Branch	Mississippi River,  Missouri	 United States
Tysnes	Hordaland	 Norway
Tyson	Lake Huron,  Ontario	 Canada
U Thant	 New York	 United States
Uncatena	Elizabeth Islands,  Massachusetts	 United States
Ugljan	Adriatic Sea	 Croatia
Ujae Atoll	Ralik Chain	 Marshall Islands
Ujelang Atoll	Ralik Chain	 Marshall Islands
Ukeshima	Amami Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Ulva	Paterson Inlet, Stewart Island	 New Zealand
Umbrella	Georgian Bay,  Ontario	 Canada
Umm al Maradim	Persian Gulf	 Kuwait
Umm al-Na'san	Persian Gulf	 Bahrain
Umm an Namil	Persian Gulf	 Kuwait
Umm Hazwarah	Hawar Islands	 Bahrain
Umm Jinni	Hawar Islands	 Bahrain
Unea	Vitu Islands	 Papua New Guinea
Unije	Cres-Lošinj archipelago	 Croatia
Union	Grenadines of the Lesser Antilles	 Saint Vincent and the Grenadines
Unst	 Shetland Islands	 Scotland
Uotsuri-jima	Senkaku Islands part of the Sakishima Islands part of the Ryukyu Islands	Administered by  Japan, Claimed by  China and the  Republic of China
Upper Grey Cloud	 Minnesota	 United States
Upper Panther	 Arkansas	 United States
Upper Twin	Ohio River,  West Virginia	 United States
Uréparapara	Banks Islands	 Vanuatu
Urie Lingey	 Shetland Islands	 Scotland
Urup	Kuril Islands,  Sakhalin Oblast	 Russia
Usedom	Baltic Sea	 Germany and  Poland
Ushishir	Kuril Islands,  Sakhalin Oblast	 Russia
Ushkan	Lake Baikal, Siberia	 Russia
Ustica	 Sicily	 Italy
Utirik Atoll	Ratak Chain	 Marshall Islands
Utsira	Haugesund, Rogaland	 Norway
Uyea	 Shetland Islands	 Scotland
Uynarey	 Shetland Islands	 Scotland
Väddö och Björkö		 Sweden
Værøy	Lofoten, Nordland	 Norway
Vágar	 Faroe Islands	 Denmark
Vahanga	Acteon Group,  Tuamotus,  French Polynesia	 Overseas collectivity of France
Vahitahi	Tuamotu Archipelago,  French Polynesia	 Overseas collectivity of France
Väike-Pakri	Pakri Islands	 Estonia
Vaila	 Shetland Islands	 Scotland
Île aux Vainqueurs	 Saint-Pierre and Miquelon	 Overseas collectivity of France
Vairaatea	Tuamotu Archipelago,  French Polynesia	 Overseas collectivity of France
Valcour	Lake Champlain,  New York	 United States
Valdes	Gulf Islands,  British Columbia	 Canada
Valentia		 Ireland
Île Valhuec	Morbihan,  Bretagne	 France
Vanavana	Tuamotu Archipelago,  French Polynesia	 France
Vancouver	 British Columbia	 Canada
Vandruff	Rock River,  Illinois	 United States
Vannøy	Karlsøy	 Norway
Vanua Lava	Banks Islands	 Vanuatu
Vardim	Danube River	 Bulgaria
Vargö	Southern Gothenburg Archipelago	 Sweden
Värmdön	Stockholm archipelago	 Sweden
Vassøy	Øyane archipelago, Stavanger municipality	 Norway
Vega	The Vega Archipelago, Nordland	 Norway
Vejrø	North of Lolland	 Denmark
Vementry	 Shetland Islands	 Scotland
Vendsyssel-Thy	Jutland Peninsula	 Denmark
Ventotene	Pontine Islands	 Italy
Veránka-sziget	Danube River	 Hungary
Verde	Ribatejo islands	 Portugal
Île Verdelet	Sept Îles,  Bretagne	 France
Île Verte	 Saint-Pierre and Miquelon	 Overseas collectivity of France
Île Verte	Îles des Embiez (La Ciotat)	 France
Île Verte	Gironde estuary	 France
Île Verte	Archipel de Molène,  Bretagne	 France
Île Verte	Peros Banhos, Chagos Archipelago	British Indian Ocean Territory
Île Verte [1]	Gulf of Saint Lawrence,  Quebec	 Canada
Vestvågøy	Lofoten, Nordland	 Norway
Vétaounde	Banks Islands	 Vanuatu
Victoria	 Nunavut	 Canada
Victoria	Lagos	 Nigeria
Viðoy	 Faroe Islands	 Denmark
Vikna	Lofoten, Nord-Trøndelag	 Norway
Vilm	Baltic Sea	 Germany
Vilsandi	Baltic Sea	 Estonia
Vimy	Lake Huron,  Ontario	 Canada
Île Violette	Kerguelen Islands,  French Southern and Antarctic Lands	 France
Vis	Adriatic Sea	 Croatia
Visingsö	Lake Vättern	 Sweden
Vivara	Flegree Islands	 Italy
Vivian Island	 Nunavut	 Canada
Vlieland	West Frisian Islands	 Netherlands
Vohilaid	Väinameri Sea	 Estonia
Voorne-Putten	 South Holland	 Netherlands
Vormsi	West Estonian archipelago; Baltic Sea	 Estonia
Vostok	Line Islands	 Kiribati
Ostrov Vrangelya	Chukotka Autonomous Okrug	 Russia
Vrångö	Southern Gothenburg Archipelago	 Sweden
Vulcano	Aeolian Islands	 Italy
Wabash	Ohio River,  Kentucky	 United States
Waderick Wells Cay	Bahamas	 Bahamas
Wades	Potomac River,  Maryland	 United States
Wadmalaw	 South Carolina	 United States
Waglan	Po Toi Islands,  Hong Kong	 China
Waigeo	Raja Ampat Islands	 Indonesia
Waiheke	Hauraki Gulf	 New Zealand
Wakde	Papua	 Indonesia
Wake	Wake Island, Pacific Ocean	 United States
Wakenaam	Essequibo River	 Guyana
Walcheren	 Zeeland	 Netherlands
Waldron	San Juan Islands,  Washington	 United States
Wales	 Nunavut	 Canada
Walfisch	Bay of Wismar  Mecklenburg-Vorpommern	 Germany
Walker Cay	Bahamas	 Bahamas
Walkers	Horseshoe Lake,  Illinois	 United States
Wall	Georgian Bay,  Ontario	 Canada
Wall	 Western Australia	 Australia
Wallis	 Wallis and Futuna	 France
Walpole	 Ontario	 Canada
Walrus	Pribilof Islands,  Alaska	 United States
Water Cay	Bahamas,  Turks and Caicos Islands	 United Kingdom
Water Cay	Bahamas	 Bahamas
Water Cay	Lesser Antilles,  U.S. Virgin Islands	 United States
Watermelon Cay	Lesser Antilles,  U.S. Virgin Islands	 United States
Wangerooge	East Frisian Islands,  Lower Saxony	 Germany
Warbah	Persian Gulf	 Kuwait
Ward	 Rhode Island	 United States
Ward's	Boston Harbor,  Massachusetts	 United States
Wards	East River,  New York	 United States
Warnie Kępy	Oder Lagoon islands	 Poland
Washington	Lake Michigan,  Wisconsin	 United States
Washington	 New York	 United States
Washington	 Minnesota	 United States
Washington	 Michigan	 United States
Washington's Landing	Allegheny River,  Pennsylvania	 United States
Watford	 Bermuda	 United Kingdom
Watkins	Potomac River,  Maryland	 United States
Watling	 Bermuda	 United Kingdom
Watling	Bahamas	 Bahamas
Watson	Biscayne Bay,  Florida	 United States
Wax Cay	Bahamas	 Bahamas
Wayland	Thimble Islands,  Connecticut	 United States
Weatherford Cay	Bahamas	 Bahamas
Weddell	 Falkland Islands	 United Kingdom
Weepecket	Elizabeth Islands,  Massachusetts	 United States
Welk Rocks	Lesser Antilles,  U.S. Virgin Islands	 United States
Well Cay	Bahamas	 Bahamas
Wellesley	Lake Rosseau  Ontario	 Canada
Wellesley	Thousand Islands, St. Lawrence River,  New York	 United States
Wellington Island	 Antártica Chilena Province	 Chile
Wells	Ohio River,  West Virginia	 United States
West Brother	The Brothers,  Hong Kong	 China
West Caicos	Bahamas,  Turks and Caicos Islands	 United Kingdom
West Cay	Bahamas	 Bahamas
West Cay	Leeward Islands of the Lesser Antilles,  Anguilla	 United Kingdom
West Cay	Lesser Antilles,  U.S. Virgin Islands	 United States
West Crib	Thimble Islands,  Connecticut	 United States
West	 Rhode Island	 United States
West Dog	 British Virgin Islands	 United Kingdom
West Falkland	 Falkland Islands	 United Kingdom
West Linga	 Shetland Islands	 Scotland
West Point	 Falkland Islands	 United Kingdom
West Sand Spit	Bahamas,  Turks and Caicos Islands	 United Kingdom
West Ship	 Mississippi	 United States
West Shroud Cay	Bahamas	 Bahamas
West Sister	Lake Erie,  Ohio	 United States
West Summerland Key	Florida Keys,  Florida	 United States
West York	Spratley Islands	Disputed between:
 China,
 Republic of China,
 Vietnam,
 Brunei,
 Philippines, and
 Malaysia
Westcott	 Bermuda	 United Kingdom
Western	Georgian Bay,  Ontario	 Canada
Western Duck	Lake Huron,  Ontario	 Canada
Westham	 British Columbia	 Canada
Weston	James Bay,  Nunavut	 Canada
Westport	Mississippi River,  Missouri	 United States
Westray	The North Isles,  Orkney Islands	 Scotland
Wet Cay	Bahamas	 Bahamas
Wetar	Maluku Islands	 Indonesia
Whakaari	Bay of Plenty	 New Zealand
Whale Cay	Bahamas	 Bahamas
Whale	 Bermuda	 United Kingdom
Whale	Bay of Plenty	 New Zealand
Whaelback	 New Hampshire	 United States
Whalers	 Bermuda	 United Kingdom
Whalsay	 Shetland Islands	 Scotland
Whanganui	Hauraki Gulf	 New Zealand
Wheatland Bar	Willamette River,  Oregon	 United States
Wheeler	Kanawha River,  West Virginia	 United States
Wheeling	Ohio River,  West Virginia	 United States
Whidbey	Puget Sound,  Washington	 United States
Whistling Cay	Lesser Antilles,  U.S. Virgin Islands	 United States
White Cay	Bahamas	 Bahamas
White Cay	Bahamas,  Turks and Caicos Islands	 United Kingdom
White	Otago	 New Zealand
White	Bay of Plenty	 New Zealand
Whitsunday	Whitsunday Islands	 Australia
White	Lower Lough Erne, Northern Ireland	 United Kingdom
White	 Nunavut	 Canada
White	Windward Islands of the Lesser Antilles	 Grenada
White		Antarctica
White	Ross Archipelago	Antarctica
White	Isles of Shoals,  New Hampshire	 United States
White	 Bermuda	 United Kingdom
White	 Bermuda	 United Kingdom
White Bay Cay	Bahamas	 Bahamas
White Cloud	Georgian Bay,  Ontario	 Canada
Whitefish	Lake Huron  Ontario	 Canada
White Head	 New Brunswick	 Canada
Wicked Will	Leeward Islands of the Lesser Antilles	 Antigua and Barbuda
Wiegand	Belcher Islands,  Nunavut	 Canada
Wild Horse	Flathead Lake,  Montana	 United States
Wielki Krzek	Oder Lagoon islands	 Poland
Wight	British Isles	 United Kingdom
Wilhelmøya	Svalbard	 Norway
Wilkes	Wake Island, Pacific Ocean	 United States
Willemberg	Lesser Antilles,  Netherlands Antilles	 Kingdom of the Netherlands
Williams	Tennessee River,  Tennessee	 United States
Williamson	Ohio River,  West Virginia	 United States
Willingdon	Kochi, Kerala	 India
Willow	Willamette River,  Oregon	 United States
Wilmington	Kankakee River,  Illinois	 United States
Wilson Cay	Bahamas	 Bahamas
Wilson	 Bermuda	 United Kingdom
Wilson	Kanawha River,  West Virginia	 United States
Wiltshires Cay	Bahamas	 Bahamas
Windermere	Bahamas	 Bahamas
Windley	Florida Keys,  Florida	 United States
Windsor	Willamette River,  Oregon	 United States
Wislow	Fox Islands group of the Aleutian Islands,  Alaska	 United States
Wiszowa Kępa	Oder Lagoon islands	 Poland
Witten Towhead	Ohio River,  West Virginia	 United States
Wizard	Crater Lake,  Oregon	 United States
Wolfe	Lake Ontario,  Ontario	 Canada
Wolin	Baltic Sea	 Poland
Wong Wan Chau	 Hong Kong	 China
Wood Cay	Bahamas	 Bahamas
Woods	Lake Champlain,  Vermont	 United States
Woolen Dean Cay	Bahamas	 Bahamas
Wotho Atoll	Ralik Chain	 Marshall Islands
Wotje Atoll		 Marshall Islands
Wrangel	Chukotka Autonomous Okrug	 Russia
Wrangell	Alexander Archipelago,  Alaska	 United States
Wreck	Georgian Bay,  Ontario	 Canada
Wuvulu	Bismarck Archipelago	 Papua New Guinea
Wydrza Kępa	Oder Lagoon islands	 Poland
Wyre	The North Isles,  Orkney Islands	 Scotland
Xiushan	Zhoushan Archipelago	 China
Yakushima	Osumi Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Isla Yallis	Vieques,  Puerto Rico	 United States
Yelagin	Neva River	 Russia
Yell	 Shetland Islands	 Scotland
Yellow	Bahamas	 Bahamas
Cayo Yerba	Culebra,  Puerto Rico	 United States
Yerba Buena	San Francisco Bay,  California	 United States
Yeo	Lake Huron,  Ontario	 Canada
Yeoman Island	 Nunavut	 Canada
Yeongjong	Incheon	 South Korea
Yeoseodo		 South Korea
Yeouido	Han River	 South Korea
Yijiangshan	Taiwan Strait	 China
Ynys Benlas	North Wales	 Wales
Ynys Castell	North Wales	 Wales
Ynys Feurig	North Wales	 Wales
Ynys Gaint	North Wales	 Wales
Ynys Gored Goch	North Wales	 Wales
Ynys Llanddwyn	North Wales	 Wales
Ynys y Bîg	North Wales	 Wales
Yonaguni	Yaeyama Islands part of the Sakishima Islands part of the Ryukyu Islands	 Japan
York	Apostle Islands,  Wisconsin	 United States
York	 Arkansas	 United States
York	Leeward Islands of the Lesser Antilles	 Antigua and Barbuda
Yoronjima	Amami Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Yoroshima	Amami Islands part of the Satsunan Islands part of the Ryukyu Islands	 Japan
Young Cay	Bahamas	 Bahamas
Young	 Vermont	 United States
Young	Balleny Islands	Ross Dependency,  New Zealand
Young		 Saint Vincent and the Grenadines
Youngs	 Alabama	 United States
Youngs	 Alabama	 United States
Yubujima	Yaeyama Islands part of the Sakishima Islands part of the Ryukyu Islands	 Japan
Yuma	Bahamas	 Bahamas
Yunaska	Islands of Four Mountains,  Alaska	 United States
Yuzhny	Novaya Zemlya, Arkhangelsk Oblast	 Russia
Zakynthos	Ionian Islands	 Greece
Zamamijima	Kerama Islands part of the Okinawa Islands part of the Ryukyu Islands	 Japan
Ile Zanguille		 Seychelles
Zanzibar 		 Tanzania
Zave		 Seychelles
Zealand		 Denmark
Zembra		 Tunisia
Zha Xi	Lake Basum Tso, Tibet	 China
Zhenbao	Ussuri River	 China
Zhifu	Bohai Sea	 China
Zhokova	De Long Islands	 Russia
Zhongshan Dao	Pearl River Delta,  Macau	 China
Zhoushan	Zhoushan Archipelago	 China
Zhujiajian	Zhoushan Archipelago	 China
Zlarin		 Croatia
Zug	River Rouge,  Michigan	 United States
Zuid-Beveland	 Zeeland	 Netherlands
Żuławy	Islands of Gdańsk Bay	 Poland
Zuqar	Red Sea	Disputed between  Eritrea and  Yemen
